,Participant,Number,Response difference,Response,Grid10,Interval
1563,3,53,-0.3333333333333357,52.666666666666664,5,55
1564,4,53,-0.6666666666666714,52.33333333333333,5,55
1565,5,53,0.2222222222222285,53.22222222222223,5,55
1566,6,53,-0.8888888888888928,52.11111111111111,5,55
1567,7,53,-1.8888888888888928,51.11111111111111,5,55
1568,8,53,-2.222222222222221,50.77777777777778,5,55
1569,9,53,-0.7777777777777715,52.22222222222223,5,55
1570,10,53,-2.888888888888893,50.11111111111111,5,55
1571,11,53,0.1111111111111071,53.11111111111111,5,55
1572,12,53,-1.55555555555555,51.44444444444445,5,55
1573,13,53,-1.4444444444444429,51.55555555555556,5,55
1574,14,53,-1.2222222222222214,51.77777777777778,5,55
1575,15,53,-0.7777777777777715,52.22222222222223,5,55
1576,16,53,0.3333333333333357,53.333333333333336,5,55
1577,17,53,-1.2222222222222214,51.77777777777778,5,55
1578,18,53,-1.4444444444444429,51.55555555555556,5,55
1579,19,53,-2.3333333333333286,50.66666666666667,5,55
1580,20,53,-1.3333333333333286,51.66666666666667,5,55
1581,21,53,-0.6666666666666714,52.33333333333333,5,55
1582,22,53,-0.7777777777777715,52.22222222222223,5,55
1583,23,53,1.2222222222222283,54.22222222222223,5,55
1584,24,53,-4.444444444444443,48.55555555555556,5,55
1585,25,53,-2.6666666666666714,50.33333333333333,5,55
1586,26,53,-1.0,52.0,5,55
1587,27,53,-2.444444444444443,50.55555555555556,5,55
1588,28,53,-0.1111111111111142,52.888888888888886,5,55
1589,29,53,-2.6666666666666714,50.33333333333333,5,55
1590,0,54,-0.7777777777777715,53.22222222222223,5,55
1591,1,54,-2.55555555555555,51.44444444444445,5,55
1592,2,54,-1.7777777777777717,52.22222222222223,5,55
1593,3,54,-0.3333333333333357,53.666666666666664,5,55
1594,4,54,-1.7777777777777717,52.22222222222223,5,55
1595,5,54,2.000000000000007,56.00000000000001,5,55
1596,6,54,-2.0,52.0,5,55
1597,7,54,-2.444444444444443,51.55555555555556,5,55
1598,8,54,1.8888888888888855,55.888888888888886,5,55
1599,9,54,-4.444444444444443,49.55555555555556,5,55
1600,10,54,-0.8888888888888928,53.11111111111111,5,55
1601,11,54,-2.1111111111111143,51.888888888888886,5,55
1602,12,54,-2.888888888888893,51.11111111111111,5,55
1603,13,54,0.1111111111111071,54.11111111111111,5,55
1604,14,54,0.8888888888888857,54.888888888888886,5,55
1605,15,54,2.555555555555557,56.55555555555556,5,55
1606,16,54,-2.444444444444443,51.55555555555556,5,55
1607,17,54,1.000000000000007,55.00000000000001,5,55
1608,18,54,0.6666666666666643,54.666666666666664,5,55
1609,19,54,-2.0,52.0,5,55
1610,20,54,0.8888888888888857,54.888888888888886,5,55
1611,21,54,-1.7777777777777717,52.22222222222223,5,55
1612,22,54,-1.6666666666666714,52.33333333333333,5,55
1613,23,54,-1.2222222222222214,52.77777777777778,5,55
1614,24,54,-1.6666666666666714,52.33333333333333,5,55
1615,25,54,-3.0,51.0,5,55
1616,26,54,-0.4444444444444428,53.55555555555556,5,55
1617,27,54,-2.888888888888893,51.11111111111111,5,55
1618,28,54,0.5555555555555571,54.55555555555556,5,55
1619,29,54,1.1111111111111145,55.111111111111114,5,55
1620,0,55,-0.3333333333333357,54.666666666666664,5,55
1621,1,55,-7.222222222222221,47.77777777777778,5,55
1622,2,55,-1.55555555555555,53.44444444444445,5,55
1623,3,55,1.2222222222222143,56.222222222222214,5,55
1624,4,55,-0.5555555555555571,54.44444444444444,5,55
1625,5,55,1.000000000000007,56.00000000000001,5,55
1626,6,55,-1.2222222222222214,53.77777777777778,5,55
1627,7,55,-3.666666666666672,51.33333333333333,5,55
1628,8,55,-1.8888888888888928,53.11111111111111,5,55
1629,9,55,-1.7777777777777717,53.22222222222223,5,55
1630,10,55,0.2222222222222143,55.222222222222214,5,55
1631,11,55,-2.7777777777777715,52.22222222222223,5,55
1632,12,55,-0.4444444444444428,54.55555555555556,5,55
1633,13,55,0.8888888888888857,55.888888888888886,5,55
1634,14,55,-3.666666666666672,51.33333333333333,5,55
1635,15,55,-3.7777777777777786,51.22222222222222,5,55
1636,16,55,0.8888888888888857,55.888888888888886,5,55
1637,17,55,2.444444444444443,57.44444444444444,5,55
1638,18,55,1.7777777777777857,56.777777777777786,5,55
1639,19,55,-4.0,51.0,5,55
1640,20,55,-0.8888888888888928,54.11111111111111,5,55
1641,21,55,-2.222222222222221,52.77777777777778,5,55
1642,22,55,-1.55555555555555,53.44444444444445,5,55
1643,23,55,7.105427357601002e-15,55.00000000000001,5,55
1644,24,55,-2.888888888888893,52.11111111111111,5,55
1645,25,55,-2.1111111111111143,52.888888888888886,5,55
1646,26,55,-1.1111111111111145,53.888888888888886,5,55
1647,27,55,-3.666666666666672,51.33333333333333,5,55
1648,28,55,0.6666666666666643,55.666666666666664,5,55
1649,29,55,1.5555555555555571,56.55555555555556,5,55
1650,0,56,-1.1111111111111145,54.888888888888886,5,55
1651,1,56,-0.5555555555555571,55.44444444444444,5,55
1652,2,56,-2.888888888888893,53.11111111111111,5,55
1653,3,56,-0.4444444444444428,55.55555555555556,5,55
1654,4,56,-1.3333333333333357,54.666666666666664,5,55
1655,5,56,7.105427357601002e-15,56.00000000000001,5,55
1656,6,56,-1.6666666666666643,54.333333333333336,5,55
1657,7,56,-1.5555555555555571,54.44444444444444,5,55
1658,8,56,-0.2222222222222214,55.77777777777778,5,55
1659,9,56,-0.7777777777777857,55.222222222222214,5,55
1660,10,56,-2.7777777777777715,53.22222222222223,5,55
1661,11,56,-0.4444444444444428,55.55555555555556,5,55
1662,12,56,0.9999999999999928,56.99999999999999,5,55
1663,13,56,-1.5555555555555571,54.44444444444444,5,55
1664,14,56,-2.0,54.0,5,55
1665,15,56,1.1111111111111145,57.111111111111114,5,55
1666,16,56,-0.8888888888888857,55.111111111111114,5,55
1667,17,56,-1.2222222222222214,54.77777777777778,5,55
1668,18,56,0.8888888888888857,56.888888888888886,5,55
1669,19,56,-0.7777777777777857,55.222222222222214,5,55
1670,20,56,-0.4444444444444428,55.55555555555556,5,55
1671,21,56,-2.1111111111111143,53.888888888888886,5,55
1672,22,56,-3.222222222222221,52.77777777777778,5,55
1673,23,56,-1.5555555555555571,54.44444444444444,5,55
1674,24,56,-3.55555555555555,52.44444444444445,5,55
1675,25,56,-2.222222222222221,53.77777777777778,5,55
1676,26,56,-1.1111111111111145,54.888888888888886,5,55
1677,27,56,-2.444444444444443,53.55555555555556,5,55
1678,28,56,0.2222222222222143,56.222222222222214,5,55
1679,29,56,-0.1111111111111142,55.888888888888886,5,55
1680,0,57,-2.222222222222221,54.77777777777778,5,55
1681,1,57,-0.9999999999999928,56.00000000000001,5,55
1682,2,57,0.7777777777777715,57.77777777777777,5,55
1683,3,57,-0.5555555555555571,56.44444444444444,5,55
1684,4,57,-0.5555555555555571,56.44444444444444,5,55
1685,5,57,-2.555555555555557,54.44444444444444,5,55
1686,6,57,0.8888888888888928,57.88888888888889,5,55
1687,7,57,-3.55555555555555,53.44444444444445,5,55
1688,8,57,-0.6666666666666643,56.333333333333336,5,55
1689,9,57,-1.7777777777777857,55.222222222222214,5,55
1690,10,57,-3.777777777777772,53.22222222222223,5,55
1691,11,57,-0.3333333333333357,56.666666666666664,5,55
1692,12,57,-4.55555555555555,52.44444444444445,5,55
1693,13,57,-3.55555555555555,53.44444444444445,5,55
1694,14,57,-3.333333333333336,53.666666666666664,5,55
1695,15,57,3.55555555555555,60.55555555555555,5,55
1696,16,57,-1.6666666666666643,55.333333333333336,5,55
1697,17,57,0.1111111111111142,57.111111111111114,5,55
1698,18,57,0.9999999999999928,57.99999999999999,5,55
1699,19,57,-5.222222222222221,51.77777777777778,5,55
1700,20,57,2.333333333333336,59.333333333333336,5,55
1701,21,57,-5.444444444444443,51.55555555555556,5,55
1702,22,57,1.8888888888888928,58.88888888888889,5,55
1703,23,57,-2.6666666666666643,54.333333333333336,5,55
1704,24,57,-7.105427357601002e-15,56.99999999999999,5,55
1705,25,57,-6.222222222222221,50.77777777777778,5,55
1706,26,57,-0.5555555555555571,56.44444444444444,5,55
1707,27,57,-3.1111111111111143,53.888888888888886,5,55
1708,28,57,0.6666666666666643,57.666666666666664,5,55
1709,29,57,-3.1111111111111143,53.888888888888886,5,55
1710,0,58,4.222222222222221,62.22222222222222,5,55
1711,1,58,-4.888888888888893,53.11111111111111,5,55
1712,2,58,-5.666666666666671,52.33333333333333,5,55
1713,3,58,-1.4444444444444429,56.55555555555556,5,55
1714,4,58,-1.6666666666666643,56.333333333333336,5,55
1715,5,58,2.55555555555555,60.55555555555555,5,55
1716,6,58,-4.111111111111114,53.888888888888886,5,55
1717,7,58,-2.999999999999993,55.00000000000001,5,55
1718,8,58,-0.6666666666666643,57.333333333333336,5,55
1719,9,58,-2.1111111111111143,55.888888888888886,5,55
1720,10,58,0.1111111111111142,58.111111111111114,5,55
1721,11,58,-3.333333333333336,54.666666666666664,5,55
1722,12,58,-5.55555555555555,52.44444444444445,5,55
1723,13,58,-4.444444444444443,53.55555555555556,5,55
1724,14,58,-5.888888888888893,52.11111111111111,5,55
1725,15,58,-5.0,53.0,5,55
1726,16,58,1.4444444444444429,59.44444444444444,5,55
1727,17,58,-0.3333333333333357,57.666666666666664,5,55
1728,18,58,6.777777777777772,64.77777777777777,5,55
1729,19,58,-0.7777777777777786,57.22222222222222,5,55
1730,20,58,2.222222222222221,60.22222222222222,5,55
1731,21,58,-3.555555555555557,54.44444444444444,5,55
1732,22,58,-1.000000000000007,56.99999999999999,5,55
1733,23,58,1.8888888888888928,59.88888888888889,5,55
1734,24,58,-2.6666666666666643,55.333333333333336,5,55
1735,25,58,-5.444444444444443,52.55555555555556,5,55
1736,26,58,-1.7777777777777857,56.222222222222214,5,55
1737,27,58,-1.7777777777777857,56.222222222222214,5,55
1738,28,58,1.2222222222222214,59.22222222222222,5,55
1739,29,58,-4.888888888888893,53.11111111111111,5,55
1740,0,59,3.222222222222221,62.22222222222222,5,55
1741,1,59,-3.1111111111111143,55.888888888888886,5,55
1742,2,59,-5.55555555555555,53.44444444444445,5,55
1743,3,59,-1.5555555555555571,57.44444444444444,5,55
1744,4,59,-2.000000000000007,56.99999999999999,5,55
1745,5,59,-1.5555555555555571,57.44444444444444,5,55
1746,6,59,-2.444444444444443,56.55555555555556,5,55
1747,7,59,-4.222222222222221,54.77777777777778,5,55
1748,8,59,4.0,63.0,5,55
1749,9,59,1.3333333333333357,60.333333333333336,5,55
1750,10,59,-3.999999999999993,55.00000000000001,5,55
1751,11,59,-2.333333333333336,56.666666666666664,5,55
1752,12,59,-1.4444444444444429,57.55555555555556,5,55
1753,13,59,-1.7777777777777786,57.22222222222222,5,55
1754,14,59,-6.444444444444443,52.55555555555556,5,55
1755,15,59,0.7777777777777715,59.77777777777777,5,55
1756,16,59,9.333333333333329,68.33333333333333,5,55
1757,17,59,-0.4444444444444428,58.55555555555556,5,55
1758,18,59,-1.1111111111111072,57.88888888888889,5,55
1759,19,59,-3.444444444444443,55.55555555555556,5,55
1760,20,59,1.0,60.0,5,55
1761,21,59,-1.5555555555555571,57.44444444444444,5,55
1762,22,59,2.888888888888893,61.88888888888889,5,55
1763,23,59,1.2222222222222214,60.22222222222222,5,55
1764,24,59,4.777777777777779,63.77777777777778,5,55
1765,25,59,-7.0,52.0,5,55
1766,26,59,-5.333333333333336,53.666666666666664,5,55
1767,27,59,-3.222222222222221,55.77777777777778,5,55
1768,28,59,1.2222222222222214,60.22222222222222,5,55
1769,29,59,-0.7777777777777786,58.22222222222222,5,55
1770,0,60,4.333333333333329,64.33333333333333,6,65
1771,1,60,-1.1111111111111072,58.88888888888889,6,65
1772,2,60,-1.3333333333333357,58.666666666666664,6,65
1773,3,60,0.2222222222222214,60.22222222222222,6,65
1774,4,60,2.111111111111107,62.11111111111111,6,65
1775,5,60,-1.6666666666666643,58.333333333333336,6,65
1776,6,60,-0.5555555555555571,59.44444444444444,6,65
1777,7,60,-4.666666666666664,55.333333333333336,6,65
1778,8,60,7.333333333333329,67.33333333333333,6,65
1779,9,60,1.4444444444444429,61.44444444444444,6,65
1780,10,60,0.1111111111111142,60.111111111111114,6,65
1781,11,60,0.6666666666666714,60.66666666666667,6,65
1782,12,60,2.111111111111107,62.11111111111111,6,65
1783,13,60,-2.444444444444443,57.55555555555556,6,65
1784,14,60,-2.2222222222222285,57.77777777777777,6,65
1785,15,60,6.111111111111114,66.11111111111111,6,65
1786,16,60,-3.8888888888888857,56.111111111111114,6,65
1787,17,60,0.55555555555555,60.55555555555555,6,65
1788,18,60,0.3333333333333357,60.333333333333336,6,65
1789,19,60,0.1111111111111142,60.111111111111114,6,65
1790,20,60,1.3333333333333286,61.33333333333333,6,65
1791,21,60,-0.3333333333333286,59.66666666666667,6,65
1792,22,60,8.555555555555557,68.55555555555556,6,65
1793,23,60,0.7777777777777715,60.77777777777777,6,65
1794,24,60,5.777777777777786,65.77777777777779,6,65
1795,25,60,0.3333333333333357,60.333333333333336,6,65
1796,26,60,-0.7777777777777786,59.22222222222222,6,65
1797,27,60,1.2222222222222214,61.22222222222222,6,65
1798,28,60,0.4444444444444428,60.44444444444444,6,65
1799,29,60,-1.4444444444444429,58.55555555555556,6,65
1800,0,61,-2.8888888888888857,58.111111111111114,6,65
1801,1,61,-3.000000000000007,57.99999999999999,6,65
1802,2,61,2.44444444444445,63.44444444444445,6,65
1803,3,61,1.0,62.0,6,65
1804,4,61,1.7777777777777786,62.77777777777778,6,65
1805,5,61,6.444444444444443,67.44444444444444,6,65
1806,6,61,-1.44444444444445,59.55555555555555,6,65
1807,7,61,-4.555555555555557,56.44444444444444,6,65
1808,8,61,8.777777777777786,69.77777777777779,6,65
1809,9,61,1.6666666666666714,62.66666666666667,6,65
1810,10,61,-1.5555555555555571,59.44444444444444,6,65
1811,11,61,-1.5555555555555571,59.44444444444444,6,65
1812,12,61,0.55555555555555,61.55555555555555,6,65
1813,13,61,-2.8888888888888857,58.111111111111114,6,65
1814,14,61,4.2222222222222285,65.22222222222223,6,65
1815,15,61,13.111111111111114,74.11111111111111,6,65
1816,16,61,5.111111111111114,66.11111111111111,6,65
1817,17,61,-1.2222222222222283,59.77777777777777,6,65
1818,18,61,0.7777777777777786,61.77777777777778,6,65
1819,19,61,-1.3333333333333286,59.66666666666667,6,65
1820,20,61,0.4444444444444428,61.44444444444444,6,65
1821,21,61,-1.5555555555555571,59.44444444444444,6,65
1822,22,61,1.0,62.0,6,65
1823,23,61,1.1111111111111072,62.11111111111111,6,65
1824,24,61,5.555555555555557,66.55555555555556,6,65
1825,25,61,-7.222222222222221,53.77777777777778,6,65
1826,26,61,-1.3333333333333286,59.66666666666667,6,65
1827,27,61,0.55555555555555,61.55555555555555,6,65
1828,28,61,0.7777777777777786,61.77777777777778,6,65
1829,29,61,0.8888888888888928,61.88888888888889,6,65
1830,0,62,-0.4444444444444499,61.55555555555555,6,65
1831,1,62,-4.666666666666664,57.333333333333336,6,65
1832,2,62,-2.8888888888888857,59.111111111111114,6,65
1833,3,62,0.4444444444444499,62.44444444444445,6,65
1834,4,62,-1.3333333333333286,60.66666666666667,6,65
1835,5,62,-2.3333333333333286,59.66666666666667,6,65
1836,6,62,-2.44444444444445,59.55555555555555,6,65
1837,7,62,-4.555555555555557,57.44444444444444,6,65
1838,8,62,6.666666666666671,68.66666666666667,6,65
1839,9,62,3.3333333333333286,65.33333333333333,6,65
1840,10,62,-3.444444444444443,58.55555555555556,6,65
1841,11,62,-2.6666666666666643,59.333333333333336,6,65
1842,12,62,0.8888888888888928,62.88888888888889,6,65
1843,13,62,-4.111111111111107,57.88888888888889,6,65
1844,14,62,-0.8888888888888857,61.111111111111114,6,65
1845,15,62,-2.3333333333333286,59.66666666666667,6,65
1846,16,62,-1.2222222222222283,60.77777777777777,6,65
1847,17,62,1.5555555555555571,63.55555555555556,6,65
1848,18,62,3.555555555555557,65.55555555555556,6,65
1849,19,62,-3.666666666666664,58.333333333333336,6,65
1850,20,62,-0.6666666666666714,61.33333333333333,6,65
1851,21,62,4.333333333333329,66.33333333333333,6,65
1852,22,62,10.222222222222214,72.22222222222221,6,65
1853,23,62,2.3333333333333286,64.33333333333333,6,65
1854,24,62,-5.555555555555557,56.44444444444444,6,65
1855,25,62,-8.888888888888893,53.11111111111111,6,65
1856,26,62,-1.44444444444445,60.55555555555555,6,65
1857,27,62,-2.7777777777777786,59.22222222222222,6,65
1858,28,62,0.7777777777777786,62.77777777777778,6,65
1859,29,62,-4.555555555555557,57.44444444444444,6,65
1860,0,63,5.666666666666671,68.66666666666667,6,65
1861,1,63,-1.1111111111111072,61.88888888888889,6,65
1862,2,63,2.1111111111111143,65.11111111111111,6,65
1863,3,63,-0.1111111111111071,62.88888888888889,6,65
1864,4,63,-1.44444444444445,61.55555555555555,6,65
1865,5,63,-2.0,61.0,6,65
1866,6,63,0.6666666666666714,63.66666666666667,6,65
1867,7,63,-3.8888888888888857,59.111111111111114,6,65
1868,8,63,1.6666666666666572,64.66666666666666,6,65
1869,9,63,-0.4444444444444499,62.55555555555555,6,65
1870,10,63,2.666666666666657,65.66666666666666,6,65
1871,11,63,-7.111111111111114,55.888888888888886,6,65
1872,12,63,-2.7777777777777786,60.22222222222222,6,65
1873,13,63,-4.333333333333336,58.666666666666664,6,65
1874,14,63,-0.3333333333333286,62.66666666666667,6,65
1875,15,63,16.444444444444443,79.44444444444444,6,65
1876,16,63,-1.0,62.0,6,65
1877,17,63,-29.55555555555556,33.44444444444444,6,65
1878,18,63,1.0,64.0,6,65
1879,19,63,-0.3333333333333286,62.66666666666667,6,65
1880,20,63,-1.7777777777777786,61.22222222222222,6,65
1881,21,63,1.6666666666666572,64.66666666666666,6,65
1882,22,63,2.666666666666657,65.66666666666666,6,65
1883,23,63,-2.7777777777777786,60.22222222222222,6,65
1884,24,63,9.0,72.0,6,65
1885,25,63,-8.444444444444443,54.55555555555556,6,65
1886,26,63,-3.666666666666664,59.333333333333336,6,65
1887,27,63,-4.444444444444443,58.55555555555556,6,65
1888,28,63,0.8888888888888857,63.888888888888886,6,65
1889,29,63,-7.333333333333336,55.666666666666664,6,65
1890,0,64,-4.888888888888886,59.111111111111114,6,65
1891,1,64,-1.7777777777777786,62.22222222222222,6,65
1892,2,64,1.1111111111111145,65.11111111111111,6,65
1893,3,64,1.1111111111111145,65.11111111111111,6,65
1894,4,64,0.7777777777777715,64.77777777777777,6,65
1895,5,64,-0.7777777777777786,63.22222222222222,6,65
1896,6,64,-5.2222222222222285,58.77777777777777,6,65
1897,7,64,-0.55555555555555,63.44444444444445,6,65
1898,8,64,-0.8888888888888928,63.11111111111111,6,65
1899,9,64,0.8888888888888857,64.88888888888889,6,65
1900,10,64,-0.1111111111111142,63.888888888888886,6,65
1901,11,64,-3.3333333333333286,60.66666666666667,6,65
1902,12,64,-4.0,60.0,6,65
1903,13,64,-4.888888888888886,59.111111111111114,6,65
1904,14,64,-6.444444444444443,57.55555555555556,6,65
1905,15,64,8.0,72.0,6,65
1906,16,64,4.444444444444443,68.44444444444444,6,65
1907,17,64,0.3333333333333286,64.33333333333333,6,65
1908,18,64,1.1111111111111145,65.11111111111111,6,65
1909,19,64,0.3333333333333286,64.33333333333333,6,65
1910,20,64,-3.555555555555557,60.44444444444444,6,65
1911,21,64,2.666666666666657,66.66666666666666,6,65
1912,22,64,-1.6666666666666714,62.33333333333333,6,65
1913,23,64,-2.6666666666666714,61.33333333333333,6,65
1914,24,64,-1.7777777777777786,62.22222222222222,6,65
1915,25,64,-8.111111111111114,55.888888888888886,6,65
1916,26,64,1.5555555555555571,65.55555555555556,6,65
1917,27,64,-5.0,59.0,6,65
1918,28,64,0.6666666666666572,64.66666666666666,6,65
1919,29,64,-2.555555555555557,61.44444444444444,6,65
1920,0,65,-3.111111111111107,61.88888888888889,6,65
1921,1,65,-8.999999999999993,56.00000000000001,6,65
1922,2,65,-12.444444444444445,52.55555555555556,6,65
1923,3,65,-6.2222222222222285,58.77777777777777,6,65
1924,4,65,2.1111111111111143,67.11111111111111,6,65
1925,5,65,-2.55555555555555,62.44444444444445,6,65
1926,6,65,0.7777777777777857,65.77777777777779,6,65
1927,7,65,1.4444444444444429,66.44444444444444,6,65
1928,8,65,3.444444444444443,68.44444444444444,6,65
1929,9,65,1.0,66.0,6,65
1930,10,65,-3.555555555555557,61.44444444444444,6,65
1931,11,65,-4.333333333333329,60.66666666666667,6,65
1932,12,65,-0.8888888888888857,64.11111111111111,6,65
1933,13,65,-5.0,60.0,6,65
1934,14,65,0.5555555555555571,65.55555555555556,6,65
1935,15,65,11.777777777777771,76.77777777777777,6,65
1936,16,65,2.3333333333333286,67.33333333333333,6,65
1937,17,65,2.0,67.0,6,65
1938,18,65,-2.55555555555555,62.44444444444445,6,65
1939,19,65,1.8888888888888855,66.88888888888889,6,65
1940,20,65,-4.333333333333329,60.66666666666667,6,65
1941,21,65,5.111111111111114,70.11111111111111,6,65
1942,22,65,5.0,70.0,6,65
1943,23,65,-3.222222222222221,61.77777777777778,6,65
1944,24,65,7.111111111111114,72.11111111111111,6,65
1945,25,65,-10.111111111111114,54.888888888888886,6,65
1946,26,65,-2.888888888888893,62.11111111111111,6,65
1947,27,65,-2.111111111111107,62.88888888888889,6,65
1948,28,65,1.6666666666666572,66.66666666666666,6,65
1949,29,65,-5.555555555555557,59.44444444444444,6,65
1950,0,66,-3.111111111111107,62.88888888888889,6,65
1951,1,66,4.777777777777772,70.77777777777777,6,65
1952,2,66,-4.0,62.0,6,65
1953,3,66,-1.0,65.0,6,65
1954,4,66,-2.55555555555555,63.44444444444445,6,65
1955,5,66,0.1111111111111142,66.11111111111111,6,65
1956,6,66,-3.55555555555555,62.44444444444445,6,65
1957,7,66,1.2222222222222283,67.22222222222223,6,65
1958,8,66,2.1111111111111143,68.11111111111111,6,65
1959,9,66,-1.3333333333333428,64.66666666666666,6,65
1960,10,66,-4.777777777777779,61.22222222222222,6,65
1961,11,66,-2.444444444444443,63.55555555555556,6,65
1962,12,66,-0.2222222222222143,65.77777777777779,6,65
1963,13,66,-7.222222222222227,58.77777777777777,6,65
1964,14,66,0.4444444444444428,66.44444444444444,6,65
1965,15,66,14.777777777777786,80.77777777777779,6,65
1966,16,66,1.0,67.0,6,65
1967,17,66,6.555555555555557,72.55555555555556,6,65
1968,18,66,-3.111111111111107,62.88888888888889,6,65
1969,19,66,-2.444444444444443,63.55555555555556,6,65
1970,20,66,0.4444444444444428,66.44444444444444,6,65
1971,21,66,-4.111111111111107,61.88888888888889,6,65
1972,22,66,2.444444444444443,68.44444444444444,6,65
1973,23,66,-7.0,59.0,6,65
1974,24,66,2.444444444444443,68.44444444444444,6,65
1975,25,66,-11.111111111111114,54.888888888888886,6,65
1976,26,66,-6.888888888888886,59.111111111111114,6,65
1977,27,66,-0.7777777777777715,65.22222222222223,6,65
1978,28,66,1.6666666666666572,67.66666666666666,6,65
1979,29,66,-9.444444444444445,56.55555555555556,6,65
1980,0,67,-5.0,62.0,6,65
1981,1,67,-3.55555555555555,63.44444444444445,6,65
1982,2,67,1.4444444444444429,68.44444444444444,6,65
1983,3,67,-0.7777777777777715,66.22222222222223,6,65
1984,4,67,-2.333333333333343,64.66666666666666,6,65
1985,5,67,-1.8888888888888855,65.11111111111111,6,65
1986,6,67,-2.0,65.0,6,65
1987,7,67,-0.8888888888888857,66.11111111111111,6,65
1988,8,67,3.444444444444443,70.44444444444444,6,65
1989,9,67,-5.333333333333329,61.66666666666667,6,65
1990,10,67,-3.3333333333333286,63.66666666666667,6,65
1991,11,67,-0.3333333333333428,66.66666666666666,6,65
1992,12,67,6.444444444444443,73.44444444444444,6,65
1993,13,67,-7.0,60.0,6,65
1994,14,67,9.222222222222229,76.22222222222223,6,65
1995,15,67,0.0,67.0,6,65
1996,16,67,2.444444444444443,69.44444444444444,6,65
1997,17,67,-1.3333333333333428,65.66666666666666,6,65
1998,18,67,-0.5555555555555571,66.44444444444444,6,65
1999,19,67,-3.0,64.0,6,65
2000,20,67,1.2222222222222143,68.22222222222221,6,65
2001,21,67,-1.7777777777777717,65.22222222222223,6,65
2002,22,67,-0.7777777777777715,66.22222222222223,6,65
2003,23,67,-1.2222222222222143,65.77777777777779,6,65
2004,24,67,-1.2222222222222143,65.77777777777779,6,65
2005,25,67,-5.555555555555557,61.44444444444444,6,65
2006,26,67,-2.555555555555557,64.44444444444444,6,65
2007,27,67,-5.0,62.0,6,65
2008,28,67,1.5555555555555571,68.55555555555556,6,65
2009,29,67,-9.666666666666664,57.333333333333336,6,65
2010,0,68,1.0,69.0,6,65
2011,1,68,2.444444444444443,70.44444444444444,6,65
2012,2,68,4.888888888888886,72.88888888888889,6,65
2013,3,68,-1.0,67.0,6,65
2014,4,68,-3.333333333333343,64.66666666666666,6,65
2015,5,68,-2.8888888888888857,65.11111111111111,6,65
2016,6,68,-0.7777777777777715,67.22222222222223,6,65
2017,7,68,0.8888888888888857,68.88888888888889,6,65
2018,8,68,-1.7777777777777717,66.22222222222223,6,65
2019,9,68,-2.2222222222222143,65.77777777777779,6,65
2020,10,68,-4.666666666666671,63.33333333333333,6,65
2021,11,68,4.222222222222214,72.22222222222221,6,65
2022,12,68,-3.444444444444443,64.55555555555556,6,65
2023,13,68,-7.666666666666664,60.333333333333336,6,65
2024,14,68,4.333333333333343,72.33333333333334,6,65
2025,15,68,5.444444444444443,73.44444444444444,6,65
2026,16,68,-8.44444444444445,59.55555555555555,6,65
2027,17,68,5.2222222222222285,73.22222222222223,6,65
2028,18,68,4.222222222222214,72.22222222222221,6,65
2029,19,68,-3.444444444444443,64.55555555555556,6,65
2030,20,68,7.1111111111111,75.1111111111111,6,65
2031,21,68,10.444444444444455,78.44444444444446,6,65
2032,22,68,1.0,69.0,6,65
2033,23,68,8.666666666666671,76.66666666666667,6,65
2034,24,68,7.666666666666671,75.66666666666667,6,65
2035,25,68,-11.777777777777786,56.222222222222214,6,65
2036,26,68,-4.888888888888893,63.11111111111111,6,65
2037,27,68,-0.7777777777777715,67.22222222222223,6,65
2038,28,68,1.1111111111111145,69.11111111111111,6,65
2039,29,68,-15.55555555555555,52.44444444444445,6,65
2040,0,69,2.7777777777777715,71.77777777777777,6,65
2041,1,69,-6.55555555555555,62.44444444444445,6,65
2042,2,69,-1.2222222222222143,67.77777777777779,6,65
2043,3,69,2.1111111111111143,71.11111111111111,6,65
2044,4,69,1.4444444444444429,70.44444444444444,6,65
2045,5,69,4.333333333333329,73.33333333333333,6,65
2046,6,69,0.4444444444444428,69.44444444444444,6,65
2047,7,69,-3.333333333333343,65.66666666666666,6,65
2048,8,69,2.1111111111111143,71.11111111111111,6,65
2049,9,69,-3.0,66.0,6,65
2050,10,69,-0.8888888888888857,68.11111111111111,6,65
2051,11,69,-5.444444444444443,63.55555555555556,6,65
2052,12,69,3.555555555555557,72.55555555555556,6,65
2053,13,69,-6.777777777777779,62.22222222222222,6,65
2054,14,69,7.7777777777777715,76.77777777777777,6,65
2055,15,69,9.888888888888886,78.88888888888889,6,65
2056,16,69,-3.8888888888888857,65.11111111111111,6,65
2057,17,69,3.0,72.0,6,65
2058,18,69,0.1111111111111142,69.11111111111111,6,65
2059,19,69,-2.2222222222222143,66.77777777777779,6,65
2060,20,69,-1.7777777777777717,67.22222222222223,6,65
2061,21,69,6.333333333333329,75.33333333333333,6,65
2062,22,69,-5.444444444444443,63.55555555555556,6,65
2063,23,69,3.0,72.0,6,65
2064,24,69,5.0,74.0,6,65
2065,25,69,-5.888888888888893,63.11111111111111,6,65
2066,26,69,-5.222222222222221,63.77777777777778,6,65
2067,27,69,-2.555555555555557,66.44444444444444,6,65
2068,28,69,1.3333333333333428,70.33333333333334,6,65
2069,29,69,-10.222222222222229,58.77777777777777,6,65
